"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"39",-27.3392813414352,-25.8527412756113,-24.361059307919,-22.94268865543,-21.189781896806,-19.5881887554464,-18.0267366859499,-17.0301389633969,-15.8229007170632,-14.8448157376323,-14.0282129362049,-13.2970878249017,-12.9008838207453,-12.624964044962,-12.5657002460233,-12.387861627051,-12.5227175559691,-12.5899444143925,-12.3402050741287,-12.1756709880666,-12.0742847782806,-11.8168113716079,-12.2644489499773,-11.6513851180991,-9.93634724134495,-8.78785333586516,-7.34564106273509,-6.30096572223482,-3.93727981334168,-0.696845021880129,0.96551364199329,1.8976666900891,2.4883753137879,3.30295460826834,3.07743112122318,3.21223028938871,3.64265642434852,4.164766222132,4.32850266940633,4.08885507293244,3.85088983086065,3.55292542138174,3.0645919492158,2.26708141815475,1.00221283204392,-0.261225904412262,-1.83845237517257,-3.28501762164713,-5.05478481714492,-6.5164781562925
"40",-27.4103485230925,-25.9844641662598,-24.5933354082219,-23.219781851788,-21.7736505194608,-20.4076156122373,-19.169528366158,-18.4334407345605,-17.4219953865222,-16.4534395924194,-15.8010032281051,-15.1800945957129,-14.8452278631786,-14.6391404538552,-14.5977766239694,-14.286707689148,-14.3673770077705,-14.3845958522821,-14.1574231761942,-13.890056573658,-13.6302415004889,-13.0297275146081,-12.9128072874735,-11.7266393200637,-9.84002062421249,-8.68380993420276,-6.94033746573198,-5.64547178914432,-2.78216444657141,0.519941902674979,1.84026967050449,2.07273775507388,2.29352962891982,2.8001624950882,2.26741403999346,2.25427974029913,2.42093498270833,2.81865517059628,2.82280140850827,2.47027252824447,2.15677370099851,1.86078891136918,1.22808513136187,0.326521860837228,-0.772524416700701,-1.80050743970923,-3.14513090927246,-4.57900563025925,-6.5443588272425,-8.50063554105177
"41",-27.7551525352906,-26.3387766475288,-24.9810298334051,-23.5677976722298,-22.2601648666646,-21.0894510204497,-20.1801756184808,-19.6906428990507,-18.8917016554506,-17.903062433619,-17.3102484518024,-16.7638749943499,-16.4643676158798,-16.2424784546609,-16.2395871865521,-15.9752557098866,-16.0458032810544,-15.9641409137281,-15.7099163350119,-15.3345049611908,-14.8110821044219,-13.9046679070983,-13.1741468901894,-11.5899142185924,-9.53631675422714,-8.2813112642172,-6.16325067029918,-4.54106327076196,-1.4049873923687,1.62437997191252,2.60961949988428,2.20964531234079,2.30011510245956,2.56961013303588,1.80971288949454,1.72615424017515,1.63349464564834,1.92001529836116,1.73282337813746,1.26688180461586,0.879762806332607,0.587998106207894,-0.133446196711311,-1.0554155637657,-1.97140098677455,-2.74016222041583,-3.99604597029442,-5.6285053822366,-7.76769427479173,-9.90591869731473
"42",-28.1290111939933,-26.6542805729207,-25.2495368451797,-23.9061454886407,-22.6650278854658,-21.6273965721484,-20.849292025525,-20.4748944543045,-19.8857181725072,-18.9872880665969,-18.4247568463159,-17.904397379678,-17.5989014928041,-17.3154489283046,-17.268422213741,-17.1670924106162,-17.3123690429973,-17.1419305834727,-16.8232231443768,-16.3753636148674,-15.445086274243,-14.0753662917264,-12.788936555232,-10.9593838384444,-8.8110498475118,-7.35101376145255,-4.85886895962774,-2.90023469445276,0.302377514411289,2.61566128842969,3.10102094923067,2.25666556581365,2.51851748416582,2.60005159267403,1.68712221675277,1.60452856910093,1.3726484346791,1.57540499441339,1.28091253452784,0.672736944554083,0.209777810503952,-0.0258114442365933,-0.714116480696025,-1.69400048435682,-2.58525372324976,-3.29047001998034,-4.59546174136624,-6.36956401192059,-8.4804505196607,-10.5158744616244
"43",-28.4623899026516,-26.9900712006841,-25.5941579767117,-24.3262098797827,-23.0528372835195,-22.0873607566548,-21.3683621126259,-21.0399930917554,-20.5888655059108,-19.8197097615036,-19.2807283071498,-18.7359256347052,-18.4168662923287,-18.081835262935,-17.9841744226867,-17.9616568075825,-18.0359845988458,-17.6415043826347,-17.1621312744534,-16.508404842019,-15.1690764550262,-13.423407383716,-11.5645233799127,-9.7294011036203,-7.61380165311669,-6.18359265792221,-3.41835126423913,-1.11790571001092,1.9769275566112,3.53968849956248,3.51925212491909,2.66300803310561,3.15191410685125,2.92716373169407,2.04780637757364,2.00952792602,1.78313094441152,1.86609763609972,1.45096416963877,0.710185678901625,0.20770806680912,0.0920319789119992,-0.506404070275061,-1.56010623653022,-2.59192840088534,-3.45283859160417,-4.97571748941436,-6.76151903883923,-8.60939941083189,-10.5646445005115
"44",-28.4623899026519,-26.9900712006841,-25.5941579767117,-24.3262098797827,-23.0528372835195,-22.0873607566548,-21.3683621126259,-21.0399930917554,-20.5888655059108,-19.8197097615036,-19.2807283071498,-18.7359256347052,-18.4168662923287,-18.081835262935,-17.9841744226867,-17.9616568075825,-18.0359845988458,-17.6415043826347,-17.1621312744534,-16.508404842019,-15.1690764550262,-13.423407383716,-11.5645233799127,-9.7294011036203,-7.61380165311669,-6.18359265792221,-3.41835126423913,-1.11790571001092,1.9769275566112,3.53968849956248,3.51925212491909,2.66300803310561,3.15191410685125,2.92716373169407,2.04780637757364,2.00952792602,1.78313094441152,1.86609763609972,1.45096416963877,0.710185678901625,0.20770806680912,0.0920319789119992,-0.506404070275061,-1.56010623653022,-2.59192840088534,-3.45283859160417,-4.97571748941436,-6.76151903883923,-8.60939941083189,-10.5646445005115
"45",-28.9698936517446,-27.4161387607977,-26.0558808433125,-24.8403246474389,-23.5313582190837,-22.6271746569358,-21.955224113239,-21.5823676528106,-21.0929039837967,-20.3625140155102,-19.8042150391009,-19.2011477779343,-18.844467657434,-18.4566267906043,-18.2721400067721,-18.193617924297,-17.9470124756178,-17.1203175849248,-16.3602858184425,-15.4403110203401,-13.7804167705865,-11.7820639828752,-9.64403209664928,-8.00033013483928,-6.03750349651987,-4.65783864645942,-1.81948768230281,0.900021367476142,3.64445071689716,4.59483425591952,4.21371496369994,3.47165435664959,3.97090568538579,3.46950296123038,2.6274012841213,2.55249385838618,2.26507574108157,2.25299654854898,1.79508301942956,1.02506704639246,0.533413748887154,0.45642790817727,-0.16044866608444,-1.22796168494109,-2.3039508273463,-3.38289516053698,-5.14609695951393,-6.88877890825262,-8.32680011056169,-10.1253527724523
"46",-29.6126259072878,-27.9715165259873,-26.600350004306,-25.3900225708799,-23.9246753933857,-22.9888887310363,-22.3565840935441,-21.7864189893848,-21.1411013850873,-20.4011314809249,-19.8164226497808,-19.1242109428414,-18.6619511865761,-18.1931844058485,-17.8625264267006,-17.620725570679,-16.9524648084498,-15.662828616495,-14.6176344686653,-13.3977167693081,-11.3353693736916,-9.20428701758324,-7.19683324518426,-5.78789853717095,-4.12458842931941,-2.78782609794746,0.0479693222160474,2.94137596323669,5.27241666134716,5.74635349597345,5.14809051087337,4.54000400499768,4.93909338516302,4.13762969282491,3.32709271801084,3.11404273508048,2.71187981215098,2.6322252890489,2.17705084266005,1.40784019409573,0.927749304176634,0.764804877298085,0.0325595676138664,-1.00274363357627,-1.96689580308021,-3.19519643503832,-4.98823816020997,-6.63773697428225,-7.69537499807998,-9.15662141020686
"47",-30.2416070414386,-28.5329269461223,-27.1588972663624,-25.9263656424365,-24.1589973552611,-23.1275079791935,-22.4898497696497,-21.7534643171914,-21.0246777070159,-20.3238588047606,-19.6641478268059,-18.7483881132701,-18.053258345165,-17.4766538440845,-16.9577058709142,-16.588440062862,-15.5398984059839,-13.8226272473183,-12.4830386604171,-10.9827630191627,-8.55832846226137,-6.44642991113629,-4.63481313406396,-3.29618208366803,-1.97980046618442,-0.721044176645569,1.97950278977316,4.81128518080514,6.68168406957448,6.6334357440353,5.77367493896285,5.3194413226136,5.60691112945015,4.59409392937286,3.90011739966332,3.54972665658879,3.03734445839998,2.75548814069554,2.32025917700662,1.63537244976916,1.1905973530013,0.98892121981491,0.239910790015439,-0.725727341816224,-1.58157830963382,-2.87217353455888,-4.55703856063029,-6.06620997170659,-6.93009070323365,-8.0231768385705
"48",-30.9066351347088,-29.2289018296512,-27.8949571551069,-26.5779446655576,-24.4091352547168,-23.2227685939612,-22.5245358113,-21.6897112591602,-20.8739061351763,-20.1822894377934,-19.3508867043243,-18.264718882566,-17.3371379463182,-16.6381311230411,-16.0103328675611,-15.4393535805105,-14.1142377771905,-12.0216976619512,-10.4714068167112,-8.81365147853885,-6.12200564433694,-4.14156388749357,-2.49135420487159,-1.33591312555969,-0.270901570228469,0.919487648246011,3.62729809142829,6.1778254684466,7.53328479832062,6.89164953684772,5.96926067483746,5.67611240699058,5.79835541087565,4.74564588955631,4.14703216656672,3.81517644803785,3.22451046377969,2.80072173094221,2.47841932633077,1.92655280087006,1.53604309381405,1.29117638123691,0.596748445146011,-0.271663297145849,-1.07194680172038,-2.39424109989155,-3.94875519219271,-5.34152316438143,-6.2785513882554,-7.29059569933135
"49",-31.3641427144715,-29.9247685582106,-28.663327207951,-27.2896219865069,-24.8051315658829,-23.4591220121424,-22.6903475543508,-21.7549764126965,-20.7415783286165,-19.9061781993122,-18.8918268536489,-17.8583670080594,-16.941149047684,-16.1797945119956,-15.412841014558,-14.5221554810644,-13.0401553475846,-10.6877572894139,-8.91743705973923,-7.09042461562494,-4.48305971340423,-2.70764328119711,-1.1126823245872,-0.210659048022224,0.845501430750712,2.15668191419865,4.83868465253172,6.87095068830291,7.7629930168627,6.73306244041899,5.85553117697721,5.72323037312266,5.59239750585028,4.59555685284916,4.03585149063774,3.80535369550555,3.27639973615123,2.92504212711272,2.7190054207345,2.33894593948677,1.93082173121927,1.54079680407395,0.855100531516514,0.0307364208542804,-0.860612440062549,-2.18150719467496,-3.56327177911597,-4.84253294816276,-5.98711654275828,-7.07081187241363
"50",-31.5444538416796,-30.4889257969508,-29.3103406049821,-28.0158349064354,-25.4939803200804,-24.0211805866804,-23.2436548907549,-22.2500389518944,-20.9864089695551,-19.8599539811622,-18.7295310577374,-17.8392844659139,-17.0268853638765,-16.1899209241445,-15.1600388208797,-13.90277171147,-12.2582005322803,-9.88101037288376,-7.94899605036569,-5.97628687331403,-3.6823271763181,-2.0491505687586,-0.379338463973458,0.446607551465815,1.65418314789018,3.13447647822956,5.6050746526787,7.02545891073542,7.57414882780177,6.25322429957741,5.4862035331898,5.49561288459968,5.05712047080213,4.09125353187517,3.53614599016551,3.35002391446588,2.93726458901225,2.76448385639817,2.71231088291586,2.39493937121441,1.86122681783832,1.22214301957434,0.41904764527138,-0.428563984904964,-1.39706091633614,-2.72226405954091,-3.90835992048572,-5.0794922013007,-6.41456700001359,-7.51916578799337
"51",-31.5004155178599,-30.9324371823773,-29.8417950524967,-28.6391515642491,-26.2707370650503,-24.7979181011544,-24.0559402262651,-22.9899720967358,-21.5819978839491,-20.2876991767027,-19.0836405368827,-18.2558374187599,-17.4755549262943,-16.4557496590114,-15.1366115268731,-13.5941279841613,-11.7113443123582,-9.37796741985637,-7.35213720726572,-5.27179967085943,-3.17730104377051,-1.61121574364917,0.122569239244485,0.900315317986211,2.15974847058717,3.7515402322997,5.83584266468018,6.52884866104278,6.77233101201515,5.23433524200963,4.61264168509081,4.73112784733695,3.88854044198433,2.98796725622867,2.57646368077103,2.31284196170771,1.97051110592385,1.83994466195349,1.90974691812094,1.60336419743845,1.0191684440515,0.165130550383071,-0.83827022819449,-1.81404046814096,-2.79518469828711,-4.07911802939457,-5.12735614451496,-6.22567413662148,-7.53800125475928,-8.36901113978
"52",-31.7292256582576,-31.3967736788194,-30.425082759616,-29.2347103547712,-27.056559418802,-25.6470558936727,-24.9247501121825,-23.6575438261975,-22.1406918028169,-20.8921989755,-19.6967103550123,-18.8549165363887,-17.9782464567843,-16.7007486423376,-15.166077248032,-13.4159563949796,-11.3037796027275,-9.0268237604668,-6.89690331328758,-4.73571152962925,-2.69232943781955,-1.23743704012502,0.451803323571524,1.13712076072064,2.25677829842616,3.72666975072465,5.41348097699625,5.41602653682927,5.31840335718237,3.6815283961784,3.23926464840302,3.50061562350486,2.36810679656131,1.58801321241434,1.37342303136199,1.00835789445954,0.652830067923362,0.368594537817164,0.342639825343353,-0.00722878972267349,-0.603702363645088,-1.57154429643977,-2.6585372624252,-3.72955503040945,-4.60373162873392,-5.8589259235233,-6.88323616453368,-7.9358302882248,-9.00263203560511,-9.29978632091493
"53",-32.209052512648,-32.0044696752294,-31.1085506293917,-29.8298184444619,-27.8390612797752,-26.3618889240691,-25.5417738020902,-24.0533538847602,-22.5062842883868,-21.3513576018941,-20.2065800428875,-19.3632396701944,-18.3191609520961,-16.6731036664211,-14.9247833687744,-13.0060045901593,-10.6755015114797,-8.44769948344058,-6.2362486896754,-4.12162094772064,-2.18743791200317,-0.930440147047068,0.555062331141926,1.26853894426965,2.17572145105614,3.35000730276205,4.45366662207526,4.01715771667761,3.45405195052774,1.88514796605158,1.64238376789858,1.99923038437481,0.658426565983771,0.057582377722321,-0.00917379808620344,-0.459602844531883,-0.864263117217233,-1.37565622435289,-1.66993723000069,-2.06894193379552,-2.741292636963,-3.80771016415802,-4.84201614848141,-5.771188898787,-6.50586497263513,-7.79262934349414,-8.86825365569776,-9.80089846105637,-10.4510271893498,-10.3487221803414
"54",-32.8318653077527,-32.7190121614885,-31.8566756123633,-30.3813134221267,-28.4825061834684,-26.8493647354228,-25.8126160789374,-24.2854558986616,-22.7415918023103,-21.5450605935367,-20.3409025623566,-19.4062533943536,-18.1226789898866,-16.1271981549775,-14.1675640788182,-12.0656799733207,-9.53221044875456,-7.41137843797308,-5.16825680589704,-3.16771410986759,-1.38205633374821,-0.439118647452532,0.697691100398437,1.52592347972174,2.03929182700555,2.8891260831623,3.35985554131755,2.67545154549205,1.59621285094065,0.205791469746513,0.0235021993104597,0.362694937676995,-1.10710383635255,-1.78554086802006,-1.96271370889049,-2.52626240760053,-3.01010576361234,-3.6268437138857,-4.08547870441867,-4.5270492471709,-5.2777008761203,-6.31161816917025,-7.17072024278584,-7.73696996376998,-8.35968784092048,-9.64596763645053,-10.7259258725594,-11.370647174585,-11.6030079292277,-11.4913045766502
"55",-33.2753809630206,-33.3203350506431,-32.494319378357,-30.7647742376884,-28.9558802818905,-27.1845981617642,-25.8597950863641,-24.3225188709659,-22.7670914615633,-21.4209621069969,-20.0110550460987,-18.8192385889934,-17.1416320717529,-14.8488222745315,-12.6496772499095,-10.2989715577734,-7.58760875633737,-5.62192098516373,-3.35931870290091,-1.54925306570725,-0.0625692941420271,0.508183233395059,1.25502392309796,2.0065738434105,2.01516038237484,2.39130259288449,2.28241175913654,1.33044881061576,-0.243614630805676,-1.4868833113179,-1.6699765289381,-1.58605942286349,-3.10433617019537,-4.03432048859546,-4.50373605667622,-5.13264742768868,-5.62494022363212,-6.20871562219264,-6.64660625043286,-7.13110909033542,-7.87743970055157,-8.60098679672076,-9.09117362119869,-9.3541682681866,-9.88813920833681,-11.0558110038625,-11.9626855426077,-12.3713699196087,-12.3052129723202,-12.492196357848
"56",-33.4304986063369,-33.5953366424392,-32.7210715036274,-30.6739869168721,-28.864511020252,-26.9957590456101,-25.4844064499351,-23.942760278523,-22.3390115443119,-20.7228985273152,-18.9694978058066,-17.4092688186917,-15.3609626164964,-12.9049899085388,-10.524011808358,-7.91592503469626,-5.13491952391406,-3.32968093279403,-1.19312434349959,0.38545599544634,1.52394695746078,1.62177662344667,1.88747758718727,2.19841577286897,1.56937306838572,1.31106217138458,0.752195922542521,-0.443996807743224,-2.30436094602926,-3.42062504712977,-3.58032182009515,-3.79523486198005,-5.26962397743603,-6.17064740421096,-6.68393106522866,-7.32969504628528,-7.80353467621148,-8.33773920219831,-8.72079298913443,-9.20221740370388,-9.88781989193107,-10.2961851112805,-10.4361171563734,-10.5127926252915,-10.8722403778382,-11.7461176662654,-12.3565066257729,-12.6682961306292,-12.5411803670057,-13.2035426196137
"57",-33.4251346638574,-33.5403416369304,-32.4090040407864,-29.9221382886731,-27.9556138642913,-25.8795452620985,-24.2134525157147,-22.7492831598001,-21.1758753607279,-19.313986988167,-17.2729664516379,-15.3858222607255,-13.1014819555417,-10.6090284587676,-8.11728876072161,-5.31602961911562,-2.70088814356871,-1.12083752175909,0.732291149475019,2.02577068866473,2.81141614147516,2.34307866796739,2.01060759085865,1.79151116478585,0.535504134069662,-0.296739274334868,-1.22986257723857,-2.51129363407069,-4.42366832725652,-5.37613439294826,-5.36626945422696,-5.87897377809699,-7.18307535771651,-7.80104276692096,-8.19137088991123,-8.83878177520267,-9.26169004743077,-9.70078870434781,-9.99095613113807,-10.3931831373022,-10.9052520868563,-11.1315092163631,-11.134358499097,-11.1334164283135,-11.3298104761748,-11.8611887606958,-12.1822672226965,-12.3284883325348,-12.2147484117926,-13.4433077884836
"58",-33.3131907338642,-33.0932820170704,-31.5698808432935,-28.7138826682344,-26.6162719081772,-24.4207541416034,-22.6499044618936,-21.1944939741696,-19.6355657844844,-17.6060683898718,-15.3363964810941,-13.150315567452,-10.6930584552579,-8.23652692088415,-5.75168709513796,-2.97848020270471,-0.778897705675434,0.528100385898342,1.96048400713548,2.92012880060864,3.34161843698681,2.34930869406066,1.55777408628643,0.971391156579897,-0.850613531691568,-2.14032947668951,-3.18384775395365,-4.40430261853336,-6.03383649129615,-6.79071776723536,-6.64480130706663,-7.31857908026152,-8.34858130491983,-8.81985246099271,-9.03780341019568,-9.55486920531209,-9.83438412096661,-10.2073572599454,-10.506876007538,-10.8935340325939,-11.234768354077,-11.3338437605035,-11.2879828432003,-11.2694963803289,-11.4733732667901,-11.782986297382,-11.8566372085726,-11.6950259960882,-11.7039634941577,-13.3831032361207
"59",-33.1623631243471,-32.6174797571358,-30.5573947397982,-27.437920211464,-25.3292879418651,-23.1783756913129,-21.3462824345694,-19.7899132528418,-18.1242120128292,-15.877303198653,-13.4298396818496,-11.0385766529413,-8.45412086718549,-6.03001997166459,-3.66795565075705,-1.18742709773362,0.453316007776579,1.47153135855781,2.4432044263998,3.09510992415528,3.17056145818284,1.83527950029353,0.885381232340655,-0.0677240963193211,-2.20972799144333,-3.62176910975816,-4.51481003590231,-5.62044123289591,-6.98040724954638,-7.61237055537256,-7.42063941079954,-8.16552203329014,-8.9000849591737,-9.37239926823418,-9.51053485265627,-9.90476713401595,-10.0305924750396,-10.3129404180362,-10.5351842757647,-10.9212873386579,-11.1561124513436,-11.140123925369,-11.0186695298992,-10.972626602897,-11.2048026708042,-11.3601628658955,-11.2028221200247,-10.8326083710002,-11.1542230129364,-13.0509394271846
